"region","civilstånd","ålder","kön","X2019"
"Höganäs","änkor/änklingar","23","kvinnor",0
"Höganäs","änkor/änklingar","24","män",0
"Höganäs","änkor/änklingar","24","kvinnor",0
"Höganäs","änkor/änklingar","25","män",0
"Höganäs","änkor/änklingar","25","kvinnor",0
"Eslöv","ogifta","12","män",218
"Eslöv","ogifta","12","kvinnor",224
"Eslöv","ogifta","13","män",246
"Eslöv","ogifta","13","kvinnor",203
"Eslöv","ogifta","14","män",235
"Eslöv","ogifta","14","kvinnor",208
"Eslöv","ogifta","15","män",223
"Eslöv","ogifta","15","kvinnor",185
"Eslöv","ogifta","16","män",221
"Eslöv","ogifta","16","kvinnor",209
"Eslöv","ogifta","17","män",223
"Eslöv","ogifta","17","kvinnor",207
"Eslöv","ogifta","18","män",205
"Eslöv","ogifta","18","kvinnor",186
"Eslöv","ogifta","19","män",207
"Eslöv","ogifta","19","kvinnor",191
"Eslöv","ogifta","20","män",200
"Eslöv","ogifta","20","kvinnor",162
"Eslöv","ogifta","21","män",207
"Eslöv","ogifta","21","kvinnor",158
"Eslöv","ogifta","22","män",168
"Eslöv","ogifta","22","kvinnor",140
"Eslöv","ogifta","23","män",195
"Eslöv","ogifta","23","kvinnor",150
"Eslöv","ogifta","24","män",185
"Eslöv","ogifta","24","kvinnor",161
"Eslöv","ogifta","25","män",193
"Eslöv","ogifta","25","kvinnor",134
"Eslöv","gifta","12","män",0
"Eslöv","gifta","12","kvinnor",0
"Eslöv","gifta","13","män",0
"Eslöv","gifta","13","kvinnor",0
"Eslöv","gifta","14","män",0
"Eslöv","gifta","14","kvinnor",0
"Eslöv","gifta","15","män",0
"Eslöv","gifta","15","kvinnor",0
"Eslöv","gifta","16","män",0
"Eslöv","gifta","16","kvinnor",0
"Eslöv","gifta","17","män",0
"Eslöv","gifta","17","kvinnor",0
"Eslöv","gifta","18","män",0
"Eslöv","gifta","18","kvinnor",2
"Eslöv","gifta","19","män",0
"Eslöv","gifta","19","kvinnor",1
"Eslöv","gifta","20","män",1
"Eslöv","gifta","20","kvinnor",2
"Eslöv","gifta","21","män",0
"Eslöv","gifta","21","kvinnor",9
"Eslöv","gifta","22","män",0
"Eslöv","gifta","22","kvinnor",11
"Eslöv","gifta","23","män",5
"Eslöv","gifta","23","kvinnor",11
"Eslöv","gifta","24","män",10
"Eslöv","gifta","24","kvinnor",29
"Eslöv","gifta","25","män",11
"Eslöv","gifta","25","kvinnor",27
"Eslöv","skilda","12","män",0
"Eslöv","skilda","12","kvinnor",0
"Eslöv","skilda","13","män",0
"Eslöv","skilda","13","kvinnor",0
"Eslöv","skilda","14","män",0
"Eslöv","skilda","14","kvinnor",0
"Eslöv","skilda","15","män",0
"Eslöv","skilda","15","kvinnor",0
"Eslöv","skilda","16","män",0
"Eslöv","skilda","16","kvinnor",0
"Eslöv","skilda","17","män",0
"Eslöv","skilda","17","kvinnor",0
"Eslöv","skilda","18","män",0
"Eslöv","skilda","18","kvinnor",0
"Eslöv","skilda","19","män",0
"Eslöv","skilda","19","kvinnor",0
"Eslöv","skilda","20","män",0
"Eslöv","skilda","20","kvinnor",0
"Eslöv","skilda","21","män",1
"Eslöv","skilda","21","kvinnor",1
"Eslöv","skilda","22","män",0
"Eslöv","skilda","22","kvinnor",1
"Eslöv","skilda","23","män",0
"Eslöv","skilda","23","kvinnor",1
"Eslöv","skilda","24","män",0
"Eslöv","skilda","24","kvinnor",3
"Eslöv","skilda","25","män",1
"Eslöv","skilda","25","kvinnor",2
"Eslöv","änkor/änklingar","12","män",0
"Eslöv","änkor/änklingar","12","kvinnor",0
"Eslöv","änkor/änklingar","13","män",0
"Eslöv","änkor/änklingar","13","kvinnor",0
"Eslöv","änkor/änklingar","14","män",0
"Eslöv","änkor/änklingar","14","kvinnor",0
"Eslöv","änkor/änklingar","15","män",0
"Eslöv","änkor/änklingar","15","kvinnor",0
"Eslöv","änkor/änklingar","16","män",0
"Eslöv","änkor/änklingar","16","kvinnor",0
"Eslöv","änkor/änklingar","17","män",0
"Eslöv","änkor/änklingar","17","kvinnor",0
"Eslöv","änkor/änklingar","18","män",0
"Eslöv","änkor/änklingar","18","kvinnor",0
"Eslöv","änkor/änklingar","19","män",0
"Eslöv","änkor/änklingar","19","kvinnor",0
"Eslöv","änkor/änklingar","20","män",0
"Eslöv","änkor/änklingar","20","kvinnor",0
"Eslöv","änkor/änklingar","21","män",0
"Eslöv","änkor/änklingar","21","kvinnor",0
"Eslöv","änkor/änklingar","22","män",0
"Eslöv","änkor/änklingar","22","kvinnor",0
"Eslöv","änkor/änklingar","23","män",0
"Eslöv","änkor/änklingar","23","kvinnor",0
"Eslöv","änkor/änklingar","24","män",0
"Eslöv","änkor/änklingar","24","kvinnor",0
"Eslöv","änkor/änklingar","25","män",0
"Eslöv","änkor/änklingar","25","kvinnor",0
"Ystad","ogifta","12","män",155
"Ystad","ogifta","12","kvinnor",178
"Ystad","ogifta","13","män",170
"Ystad","ogifta","13","kvinnor",191
"Ystad","ogifta","14","män",149
"Ystad","ogifta","14","kvinnor",150
"Ystad","ogifta","15","män",178
"Ystad","ogifta","15","kvinnor",155
"Ystad","ogifta","16","män",157
"Ystad","ogifta","16","kvinnor",158
"Ystad","ogifta","17","män",151
"Ystad","ogifta","17","kvinnor",153
"Ystad","ogifta","18","män",158
"Ystad","ogifta","18","kvinnor",135
"Ystad","ogifta","19","män",175
"Ystad","ogifta","19","kvinnor",142
"Ystad","ogifta","20","män",159
"Ystad","ogifta","20","kvinnor",125
"Ystad","ogifta","21","män",159
"Ystad","ogifta","21","kvinnor",120
"Ystad","ogifta","22","män",133
"Ystad","ogifta","22","kvinnor",114
"Ystad","ogifta","23","män",168
"Ystad","ogifta","23","kvinnor",118
"Ystad","ogifta","24","män",142
"Ystad","ogifta","24","kvinnor",125
"Ystad","ogifta","25","män",150
"Ystad","ogifta","25","kvinnor",115
"Ystad","gifta","12","män",0
"Ystad","gifta","12","kvinnor",0
"Ystad","gifta","13","män",0
"Ystad","gifta","13","kvinnor",0
"Ystad","gifta","14","män",0
"Ystad","gifta","14","kvinnor",0
"Ystad","gifta","15","män",0
"Ystad","gifta","15","kvinnor",0
"Ystad","gifta","16","män",0
"Ystad","gifta","16","kvinnor",0
"Ystad","gifta","17","män",0
"Ystad","gifta","17","kvinnor",0
"Ystad","gifta","18","män",0
"Ystad","gifta","18","kvinnor",0
"Ystad","gifta","19","män",0
"Ystad","gifta","19","kvinnor",0
"Ystad","gifta","20","män",1
"Ystad","gifta","20","kvinnor",0
"Ystad","gifta","21","män",0
"Ystad","gifta","21","kvinnor",2
"Ystad","gifta","22","män",0
"Ystad","gifta","22","kvinnor",2
"Ystad","gifta","23","män",5
"Ystad","gifta","23","kvinnor",12
"Ystad","gifta","24","män",3
"Ystad","gifta","24","kvinnor",8
"Ystad","gifta","25","män",10
"Ystad","gifta","25","kvinnor",9
"Ystad","skilda","12","män",0
"Ystad","skilda","12","kvinnor",0
"Ystad","skilda","13","män",0
"Ystad","skilda","13","kvinnor",0
"Ystad","skilda","14","män",0
"Ystad","skilda","14","kvinnor",0
"Ystad","skilda","15","män",0
"Ystad","skilda","15","kvinnor",0
"Ystad","skilda","16","män",0
"Ystad","skilda","16","kvinnor",0
"Ystad","skilda","17","män",0
"Ystad","skilda","17","kvinnor",0
"Ystad","skilda","18","män",0
"Ystad","skilda","18","kvinnor",0
"Ystad","skilda","19","män",0
"Ystad","skilda","19","kvinnor",0
"Ystad","skilda","20","män",0
"Ystad","skilda","20","kvinnor",0
"Ystad","skilda","21","män",0
"Ystad","skilda","21","kvinnor",1
"Ystad","skilda","22","män",1
"Ystad","skilda","22","kvinnor",0
"Ystad","skilda","23","män",0
"Ystad","skilda","23","kvinnor",0
"Ystad","skilda","24","män",1
"Ystad","skilda","24","kvinnor",1
"Ystad","skilda","25","män",1
"Ystad","skilda","25","kvinnor",0
"Ystad","änkor/änklingar","12","män",0
"Ystad","änkor/änklingar","12","kvinnor",0
"Ystad","änkor/änklingar","13","män",0
"Ystad","änkor/änklingar","13","kvinnor",0
"Ystad","änkor/änklingar","14","män",0
"Ystad","änkor/änklingar","14","kvinnor",0
"Ystad","änkor/änklingar","15","män",0
"Ystad","änkor/änklingar","15","kvinnor",0
"Ystad","änkor/änklingar","16","män",0
"Ystad","änkor/änklingar","16","kvinnor",0
"Ystad","änkor/änklingar","17","män",0
"Ystad","änkor/änklingar","17","kvinnor",0
"Ystad","änkor/änklingar","18","män",0
"Ystad","änkor/änklingar","18","kvinnor",0
"Ystad","änkor/änklingar","19","män",0
"Ystad","änkor/änklingar","19","kvinnor",0
"Ystad","änkor/änklingar","20","män",0
"Ystad","änkor/änklingar","20","kvinnor",0
"Ystad","änkor/änklingar","21","män",0
"Ystad","änkor/änklingar","21","kvinnor",0
"Ystad","änkor/änklingar","22","män",0
"Ystad","änkor/änklingar","22","kvinnor",0
"Ystad","änkor/änklingar","23","män",0
"Ystad","änkor/änklingar","23","kvinnor",0
"Ystad","änkor/änklingar","24","män",0
"Ystad","änkor/änklingar","24","kvinnor",0
"Ystad","änkor/änklingar","25","män",0
"Ystad","änkor/änklingar","25","kvinnor",0
"Trelleborg","ogifta","12","män",263
"Trelleborg","ogifta","12","kvinnor",273
"Trelleborg","ogifta","13","män",279
"Trelleborg","ogifta","13","kvinnor",259
"Trelleborg","ogifta","14","män",288
"Trelleborg","ogifta","14","kvinnor",266
"Trelleborg","ogifta","15","män",266
"Trelleborg","ogifta","15","kvinnor",249
"Trelleborg","ogifta","16","män",264
"Trelleborg","ogifta","16","kvinnor",272
"Trelleborg","ogifta","17","män",269
"Trelleborg","ogifta","17","kvinnor",242
"Trelleborg","ogifta","18","män",268
"Trelleborg","ogifta","18","kvinnor",225
"Trelleborg","ogifta","19","män",242
"Trelleborg","ogifta","19","kvinnor",220
"Trelleborg","ogifta","20","män",220
"Trelleborg","ogifta","20","kvinnor",185
"Trelleborg","ogifta","21","män",210
"Trelleborg","ogifta","21","kvinnor",193
"Trelleborg","ogifta","22","män",216
"Trelleborg","ogifta","22","kvinnor",178
"Trelleborg","ogifta","23","män",248
"Trelleborg","ogifta","23","kvinnor",183
"Trelleborg","ogifta","24","män",241
"Trelleborg","ogifta","24","kvinnor",203
"Trelleborg","ogifta","25","män",240
"Trelleborg","ogifta","25","kvinnor",193
"Trelleborg","gifta","12","män",0
"Trelleborg","gifta","12","kvinnor",0
"Trelleborg","gifta","13","män",0
"Trelleborg","gifta","13","kvinnor",0
"Trelleborg","gifta","14","män",0
"Trelleborg","gifta","14","kvinnor",0
"Trelleborg","gifta","15","män",0
"Trelleborg","gifta","15","kvinnor",0
"Trelleborg","gifta","16","män",0
"Trelleborg","gifta","16","kvinnor",0
"Trelleborg","gifta","17","män",0
"Trelleborg","gifta","17","kvinnor",0
"Trelleborg","gifta","18","män",0
"Trelleborg","gifta","18","kvinnor",0
"Trelleborg","gifta","19","män",0
"Trelleborg","gifta","19","kvinnor",0
"Trelleborg","gifta","20","män",0
"Trelleborg","gifta","20","kvinnor",3
"Trelleborg","gifta","21","män",0
"Trelleborg","gifta","21","kvinnor",3
"Trelleborg","gifta","22","män",1
"Trelleborg","gifta","22","kvinnor",7
"Trelleborg","gifta","23","män",5
"Trelleborg","gifta","23","kvinnor",22
"Trelleborg","gifta","24","män",6
"Trelleborg","gifta","24","kvinnor",30
"Trelleborg","gifta","25","män",17
"Trelleborg","gifta","25","kvinnor",42
"Trelleborg","skilda","12","män",0
"Trelleborg","skilda","12","kvinnor",0
"Trelleborg","skilda","13","män",0
"Trelleborg","skilda","13","kvinnor",0
"Trelleborg","skilda","14","män",0
"Trelleborg","skilda","14","kvinnor",0
"Trelleborg","skilda","15","män",0
"Trelleborg","skilda","15","kvinnor",0
"Trelleborg","skilda","16","män",0
"Trelleborg","skilda","16","kvinnor",0
"Trelleborg","skilda","17","män",0
"Trelleborg","skilda","17","kvinnor",0
"Trelleborg","skilda","18","män",0
"Trelleborg","skilda","18","kvinnor",0
"Trelleborg","skilda","19","män",0
"Trelleborg","skilda","19","kvinnor",0
"Trelleborg","skilda","20","män",0
"Trelleborg","skilda","20","kvinnor",0
"Trelleborg","skilda","21","män",0
"Trelleborg","skilda","21","kvinnor",1
"Trelleborg","skilda","22","män",0
"Trelleborg","skilda","22","kvinnor",1
"Trelleborg","skilda","23","män",0
"Trelleborg","skilda","23","kvinnor",1
"Trelleborg","skilda","24","män",0
"Trelleborg","skilda","24","kvinnor",1
"Trelleborg","skilda","25","män",3
"Trelleborg","skilda","25","kvinnor",4
"Trelleborg","änkor/änklingar","12","män",0
"Trelleborg","änkor/änklingar","12","kvinnor",0
"Trelleborg","änkor/änklingar","13","män",0
"Trelleborg","änkor/änklingar","13","kvinnor",0
"Trelleborg","änkor/änklingar","14","män",0
"Trelleborg","änkor/änklingar","14","kvinnor",0
"Trelleborg","änkor/änklingar","15","män",0
"Trelleborg","änkor/änklingar","15","kvinnor",0
"Trelleborg","änkor/änklingar","16","män",0
"Trelleborg","änkor/änklingar","16","kvinnor",0
"Trelleborg","änkor/änklingar","17","män",0
"Trelleborg","änkor/änklingar","17","kvinnor",0
"Trelleborg","änkor/änklingar","18","män",0
"Trelleborg","änkor/änklingar","18","kvinnor",0
"Trelleborg","änkor/änklingar","19","män",0
"Trelleborg","änkor/änklingar","19","kvinnor",0
"Trelleborg","änkor/änklingar","20","män",0
"Trelleborg","änkor/änklingar","20","kvinnor",0
"Trelleborg","änkor/änklingar","21","män",0
"Trelleborg","änkor/änklingar","21","kvinnor",0
"Trelleborg","änkor/änklingar","22","män",0
"Trelleborg","änkor/änklingar","22","kvinnor",0
"Trelleborg","änkor/änklingar","23","män",0
"Trelleborg","änkor/änklingar","23","kvinnor",0
"Trelleborg","änkor/änklingar","24","män",0
"Trelleborg","änkor/änklingar","24","kvinnor",0
"Trelleborg","änkor/änklingar","25","män",0
"Trelleborg","änkor/änklingar","25","kvinnor",0
"Kristianstad","ogifta","12","män",571
"Kristianstad","ogifta","12","kvinnor",481
"Kristianstad","ogifta","13","män",540
"Kristianstad","ogifta","13","kvinnor",513
"Kristianstad","ogifta","14","män",561
"Kristianstad","ogifta","14","kvinnor",469
"Kristianstad","ogifta","15","män",474
"Kristianstad","ogifta","15","kvinnor",492
"Kristianstad","ogifta","16","män",483
"Kristianstad","ogifta","16","kvinnor",490
"Kristianstad","ogifta","17","män",535
"Kristianstad","ogifta","17","kvinnor",432
"Kristianstad","ogifta","18","män",575
"Kristianstad","ogifta","18","kvinnor",459
"Kristianstad","ogifta","19","män",508
"Kristianstad","ogifta","19","kvinnor",454
"Kristianstad","ogifta","20","män",567
"Kristianstad","ogifta","20","kvinnor",425
"Kristianstad","ogifta","21","män",456
"Kristianstad","ogifta","21","kvinnor",417
"Kristianstad","ogifta","22","män",459
"Kristianstad","ogifta","22","kvinnor",460
"Kristianstad","ogifta","23","män",495
"Kristianstad","ogifta","23","kvinnor",458
"Kristianstad","ogifta","24","män",532
"Kristianstad","ogifta","24","kvinnor",443
"Kristianstad","ogifta","25","män",526
"Kristianstad","ogifta","25","kvinnor",400
"Kristianstad","gifta","12","män",0
"Kristianstad","gifta","12","kvinnor",0
"Kristianstad","gifta","13","män",0
"Kristianstad","gifta","13","kvinnor",0
"Kristianstad","gifta","14","män",0
"Kristianstad","gifta","14","kvinnor",0
"Kristianstad","gifta","15","män",0
"Kristianstad","gifta","15","kvinnor",0
"Kristianstad","gifta","16","män",0
"Kristianstad","gifta","16","kvinnor",0
"Kristianstad","gifta","17","män",0
"Kristianstad","gifta","17","kvinnor",0
"Kristianstad","gifta","18","män",1
"Kristianstad","gifta","18","kvinnor",2
"Kristianstad","gifta","19","män",0
"Kristianstad","gifta","19","kvinnor",5
"Kristianstad","gifta","20","män",2
"Kristianstad","gifta","20","kvinnor",14
"Kristianstad","gifta","21","män",3
"Kristianstad","gifta","21","kvinnor",28
"Kristianstad","gifta","22","män",4
"Kristianstad","gifta","22","kvinnor",26
"Kristianstad","gifta","23","män",12
"Kristianstad","gifta","23","kvinnor",49
"Kristianstad","gifta","24","män",21
"Kristianstad","gifta","24","kvinnor",55
"Kristianstad","gifta","25","män",43
"Kristianstad","gifta","25","kvinnor",87
"Kristianstad","skilda","12","män",0
"Kristianstad","skilda","12","kvinnor",0
"Kristianstad","skilda","13","män",0
"Kristianstad","skilda","13","kvinnor",0
"Kristianstad","skilda","14","män",0
"Kristianstad","skilda","14","kvinnor",0
"Kristianstad","skilda","15","män",0
"Kristianstad","skilda","15","kvinnor",0
"Kristianstad","skilda","16","män",0
"Kristianstad","skilda","16","kvinnor",0
"Kristianstad","skilda","17","män",0
"Kristianstad","skilda","17","kvinnor",0
"Kristianstad","skilda","18","män",0
"Kristianstad","skilda","18","kvinnor",0
"Kristianstad","skilda","19","män",0
"Kristianstad","skilda","19","kvinnor",0
"Kristianstad","skilda","20","män",0
"Kristianstad","skilda","20","kvinnor",0
"Kristianstad","skilda","21","män",0
"Kristianstad","skilda","21","kvinnor",0
"Kristianstad","skilda","22","män",0
"Kristianstad","skilda","22","kvinnor",3
"Kristianstad","skilda","23","män",2
"Kristianstad","skilda","23","kvinnor",5
"Kristianstad","skilda","24","män",0
"Kristianstad","skilda","24","kvinnor",5
"Kristianstad","skilda","25","män",3
"Kristianstad","skilda","25","kvinnor",8
"Kristianstad","änkor/änklingar","12","män",0
"Kristianstad","änkor/änklingar","12","kvinnor",0
"Kristianstad","änkor/änklingar","13","män",0
"Kristianstad","änkor/änklingar","13","kvinnor",0
"Kristianstad","änkor/änklingar","14","män",0
"Kristianstad","änkor/änklingar","14","kvinnor",0
"Kristianstad","änkor/änklingar","15","män",0
"Kristianstad","änkor/änklingar","15","kvinnor",0
"Kristianstad","änkor/änklingar","16","män",0
"Kristianstad","änkor/änklingar","16","kvinnor",0
"Kristianstad","änkor/änklingar","17","män",0
"Kristianstad","änkor/änklingar","17","kvinnor",0
"Kristianstad","änkor/änklingar","18","män",0
"Kristianstad","änkor/änklingar","18","kvinnor",0
"Kristianstad","änkor/änklingar","19","män",0
"Kristianstad","änkor/änklingar","19","kvinnor",0
"Kristianstad","änkor/änklingar","20","män",0
"Kristianstad","änkor/änklingar","20","kvinnor",0
"Kristianstad","änkor/änklingar","21","män",0
"Kristianstad","änkor/änklingar","21","kvinnor",0
"Kristianstad","änkor/änklingar","22","män",0
"Kristianstad","änkor/änklingar","22","kvinnor",0
"Kristianstad","änkor/änklingar","23","män",0
"Kristianstad","änkor/änklingar","23","kvinnor",0
"Kristianstad","änkor/änklingar","24","män",0
"Kristianstad","änkor/änklingar","24","kvinnor",1
"Kristianstad","änkor/änklingar","25","män",0
"Kristianstad","änkor/änklingar","25","kvinnor",0
"Simrishamn","ogifta","12","män",98
"Simrishamn","ogifta","12","kvinnor",86
"Simrishamn","ogifta","13","män",82
"Simrishamn","ogifta","13","kvinnor",95
"Simrishamn","ogifta","14","män",101
"Simrishamn","ogifta","14","kvinnor",77
"Simrishamn","ogifta","15","män",83
"Simrishamn","ogifta","15","kvinnor",91
"Simrishamn","ogifta","16","män",83
"Simrishamn","ogifta","16","kvinnor",104
"Simrishamn","ogifta","17","män",103
"Simrishamn","ogifta","17","kvinnor",95
"Simrishamn","ogifta","18","män",94
"Simrishamn","ogifta","18","kvinnor",90
"Simrishamn","ogifta","19","män",83
"Simrishamn","ogifta","19","kvinnor",101
"Simrishamn","ogifta","20","män",104
